2.045119762,1.531387806,0.053131763,1.746096253,0.168486178,-1.435305595,-0.82406199,0.241130456,0.491999149,-0.163634554,1.462012768,-0.675836504,-0.657449603,-0.01453154,1.70540607,0.612600327,-0.311520457,-1.015691638,-1.780672073,-0.612420082,-2.144309044,-1.314216256,-0.994553924,-1.19069922,0.35334897,0.890008867,-1.477770686,-0.519871533,-0.761870086,-1.323243499,0.750773191,0.074720323,0.574252069,-1.179913998,-0.338837445,-1.370665789,-0.339188844,1.14644146,-0.775572419,0.282594562,-0.9314363,0.798528671,1.000357866,1.331365585,1.207262516,1.264014482,1.40161109,-0.418194771,1.12397635,2.365864515,0.805930078,2.283096075,0.917937934
1.154704928,1.935876966,0.467352092,0.213812545,2.261116743,0.193813026,-0.349077255,0.553600252,-0.044800494,-0.414243549,0.307767063,-0.556086063,-0.520191491,-0.947874069,-0.097493999,-1.20022583,0.008873663,-1.217931509,-0.285342127,-1.861674666,-1.257124424,-0.082577564,0.259125471,-0.596722305,0.475407213,0.352113158,-0.163730413,-0.833256125,-0.3757402,-0.409852177,0.241555929,-0.672021806,-0.10743311,-0.560178578,1.043532014,-1.623654604,0.974677205,-0.561487913,0.211851895,-0.597667038,-0.043181647,0.729226589,0.910230339,1.245282888,0.489604831,-0.538599908,1.396702051,-0.321153879,0.856915295,-1.767659426,0.385925621,-0.433795363,-1.370599508
-0.361936867,-1.171075463,-0.52610147,-0.19563666,-0.915237665,-1.333455563,-1.994324207,-0.222416878,0.008263668,1.388888836,0.381063461,-0.08111842,0.132856309,-0.574953735,-0.889472544,-2.071775436,0.018632008,-0.954708755,-0.548640072,0.132567674,-1.007892966,-0.631468713,-0.016271543,-0.522825778,0.357730359,1.294124126,-0.779184699,-0.344720691,-0.995289683,-1.182783723,0.798739076,1.307449222,-0.61263907,-0.495336175,0.904637456,-0.433621794,0.113826834,-0.412416488,1.633225679,-0.600529253,0.264082938,-0.795507252,1.10069108,1.589621067,1.587139249,1.227262139,-0.29526791,0.856506407,0.854535699,0.635785341,0.907683432,0.321256191,-0.16987738
1.520731568,1.739432693,0.564193368,1.329350829,0.60531199,-0.800377488,-0.253298908,0.981019437,-0.004343286,-0.478093207,0.289043903,-1.090212226,-1.46787405,-1.088858604,0.655977845,-0.3015275,-0.448460519,-1.160205483,-1.904593825,-1.440982461,-1.38245213,-0.380424917,0.011115098,-0.928713858,-0.367789984,1.752918839,-0.059273221,0.183042869,-0.629142106,-1.253607035,0.206495389,1.672213793,-0.708785176,0.197038293,1.611269593,-0.677006364,-0.299143672,-0.667339206,0.319120675,-1.086172938,0.633736432,0.562665343,1.041662455,1.116872191,1.201028943,0.27732411,0.517315269,1.649080396,1.30333209,0.422102809,0.251889944,0.471335739,-0.060881376
-0.075603098,-0.203261316,-0.243730724,0.720152617,0.602609515,-0.421834141,-0.037118006,1.246307492,0.962935388,0.553816497,-0.010043393,-0.108377665,1.069963217,-0.151527181,-0.113157652,-1.518502116,-0.2810013,-0.024687896,-0.276177973,-0.18563506,-0.682605922,-1.544455647,-0.802041888,-0.504246354,-0.466308117,1.210187912,0.363872588,0.269892395,0.750639141,-0.906110227,1.070357919,1.401116729,-0.279646218,1.67302382,1.896116972,-1.11290431,-1.309726834,0.569361567,1.313114047,-1.226095796,1.340169191,-1.401470184,1.265961647,0.293387145,-0.168197006,0.522761405,-1.652574062,1.126196504,1.336172342,-0.206489265,1.012511253,-0.593603969,-0.542996168
-1.544783473,-0.955870509,-0.986143589,-0.966788113,0.257074177,-1.455226541,-1.579120398,-1.45272851,-0.930707037,-0.524600625,-0.798436642,-1.818889618,-0.80995065,0.586451471,0.714967549,0.661990404,1.496001482,1.516962051,-0.707974851,1.759735346,1.802634835,1.465810657,1.014069557,2.569113731,1.473718286,0.168182984,0.843682587,-0.021226868,0.662404478,-0.284008801,1.184036136,1.371570349,-0.344006002,1.572880983,0.220173672,0.068228409,-0.385315776,-0.221993521,0.306371391,-1.762112737,-0.668403745,-0.321415812,0.371425092,-0.448507965,-0.495783418,0.848277807,-1.111386538,1.027520061,-0.079569802,0.402428031,-0.617015123,-0.092841022,0.779206634
0.411316156,-3.795100212,-0.421216905,-1.138098121,0.248212025,-1.528089523,-1.157773733,-0.366714418,0.442226797,1.357536554,0.067340426,0.953071773,0.504599929,2.257162333,0.030282855,-0.247804612,-0.313081563,1.455873132,-0.043241162,0.881147981,0.517826378,-0.172696412,0.242890596,0.635659456,-0.816413224,-0.112982899,-0.228818506,1.160304904,1.486724377,1.101128221,1.83214879,0.672298133,0.821041584,1.672282338,-0.230685502,0.733125627,-0.195944235,0.754042387,0.815547645,-0.832667351,-0.072602585,-0.836189747,-0.764920712,-1.244967818,-1.499051929,-0.184332684,-2.779086113,1.00453198,0.112467699,-1.501963615,1.891145349,-0.636200368,-0.769038856
-1.578778028,-0.223385453,-1.543424249,-2.424982309,-2.038882494,-0.371949583,0.184258953,-0.400271028,-0.041304052,0.212126121,-0.713145792,-0.173521116,-0.096314751,0.187026992,-0.364474535,0.251492321,-0.775500238,-1.184062123,1.760279059,-0.228201061,-0.53050667,-1.591050744,-0.311505318,-1.358127117,0.019721741,-0.058017097,-0.434401572,0.770794868,1.372790933,1.512021661,1.158722997,1.17448616,-0.055260409,1.548945427,-0.790776789,0.139926299,-1.902564645,-0.089615628,-0.768981636,-0.157666177,0.058229323,-1.44589901,0.194105476,-1.420944929,-0.210600823,1.183902621,-0.048300281,0.315841317,0.918809235,0.816633821,-0.788229823,1.287342429,0.81343323
-0.600989461,0.519070089,-0.561747849,-0.93671608,0.068698131,1.122093916,0.614796937,-0.750997484,0.047059145,-0.57629472,0.51265043,1.04114902,0.811811149,-0.424826115,-1.288048267,-0.067689374,-0.96618861,-0.270675182,2.087966919,-1.53278923,-0.090033129,-0.648373902,-0.790309608,-1.020478487,0.136029959,0.252786458,0.121958308,1.32637167,1.200203657,1.865085602,-0.595242023,-0.095309354,-0.665309727,1.59400177,0.306921452,0.501714051,0.464345783,-1.174798608,0.29764539,0.014799481,1.2106148,-0.970340908,-0.659107089,-1.568935037,-0.882088602,-1.380663276,-0.075602055,0.133089885,-0.145583823,-1.692749739,0.41751954,-1.320392609,-0.275213599
-2.43152523,-1.366115928,0.302312255,-0.996244788,-1.772155881,-0.397299021,0.429130465,-0.508630872,-0.680506527,0.72318697,-0.380655557,1.087742686,0.259913325,-1.682756901,-0.967157066,0.76815325,-0.300419062,0.100905046,1.272186875,0.808749378,0.912435889,0.483620167,0.165783331,0.293606848,0.179433778,-0.575675368,0.253479987,0.888179243,0.436070591,0.595059514,-0.78886795,0.613170922,-0.770818651,0.590400755,-0.803489268,0.541368306,0.809375942,-0.795261025,0.283121288,0.720287204,-0.125136867,-1.210716724,-1.999759197,-1.144047976,0.553407669,-0.901016474,0.361093104,-1.423437834,-0.232054099,1.509880424,-0.084399723,1.26702261,2.00227046
1.335007668,2.453886747,-0.292434841,-0.161815733,0.498749524,0.790218115,0.387030154,0.001682134,-0.872121394,-0.682342112,0.53221488,-0.051417578,-0.980011225,-0.252158195,-0.980034649,1.025867105,-0.177352175,0.385572106,-0.364437222,-0.744494259,-0.135671183,0.172026306,-0.130394354,-0.136655077,-0.117126368,-0.35407272,0.210790291,0.628668606,0.111325391,-0.471081883,-0.538855135,-0.722590029,0.435089201,-1.110723853,-0.043595325,0.161118746,-0.104636714,-0.232270956,0.016742039,1.207177877,0.363032937,1.888427496,-1.628162026,-0.6565395,0.427278668,-1.485475421,1.707027316,-1.243913174,-0.926112831,-0.511390388,0.945067585,0.034737501,0.645064831
0.594933987,-0.441996306,-0.596656919,0.526817977,-0.425397784,0.892662108,1.22224915,-0.469325781,0.088431373,-0.944600523,-0.030324901,0.512293756,-0.432830065,-1.366477013,-0.948144138,-0.13138774,0.765991151,0.203968063,0.541275918,0.548579872,0.411348164,-0.103535883,0.317740381,0.273179501,0.160830498,0.204015493,0.29493925,-0.864345908,-0.212105811,-0.139372811,-1.83041358,-0.300668061,-0.171379313,-1.126161933,0.336051881,-0.290181875,1.011277795,-0.425654858,-0.733991265,1.515786648,-0.119787641,-0.071397968,0.25978148,0.719273567,-0.300715625,0.140026703,1.084201336,-1.626876831,-0.325079054,-0.027467441,-0.910194039,-1.29222548,-0.195988834
0.426021904,-1.566542745,0.353553772,0.319206834,1.134900093,-0.379133284,-0.656351447,-0.261007607,-0.289975733,0.206823826,-0.692025125,0.169565335,-0.467658252,-1.805497646,-0.714148045,-0.503094852,0.426092446,0.838818014,-1.442356467,-0.292879254,1.727274179,1.941232085,1.667475462,0.550699413,-0.253787369,0.367871463,0.309359401,-0.010001656,-0.458439946,0.027420815,-0.892745554,-1.151048541,-0.549538076,-1.677391052,-0.675588429,0.015181345,1.090984225,-0.746391356,-0.405741006,1.714611173,-0.171454608,2.145200729,-0.769226968,1.305043221,0.202068999,-0.410663694,1.150563002,-1.20455122,-0.161416903,0.173531607,0.527673423,0.085831307,0.195831925
0.837275565,-0.126949608,-0.423842072,-0.154438734,-0.925852418,0.349443465,1.056845307,0.725956976,0.648817003,-0.148793116,-0.077795587,-0.041552868,-1.024415493,-0.564612925,0.235905245,0.383219719,1.435408711,0.268268228,-0.256927371,1.054489851,0.812410057,1.514876485,1.586461306,0.067042217,-0.443836302,0.448025674,-0.838656545,-0.399394512,-1.618948102,-0.396415204,-0.823005319,-1.294081569,-0.043580506,-1.779145002,-0.11868874,0.225105241,-0.796262681,0.557389617,-0.800323904,1.281185031,-1.163504601,0.616031826,0.555224836,1.667749643,0.305755317,0.75199461,-0.296150148,0.054871254,-0.282580525,0.050745007,-0.136108398,-0.209130839,-0.412066996
-0.516271174,0.794542849,1.511222959,1.837248206,0.072760165,0.729229629,0.572251141,-0.290578276,-0.226342112,-1.403897524,-0.244203761,-0.307125062,0.896880805,0.777495861,0.890235126,0.671037793,1.709041834,0.512693584,-0.454056561,1.179563999,0.728310585,1.554159284,0.985198259,1.630105734,1.075381637,-0.540531516,0.250608176,-0.772501171,-0.516158521,-0.242095813,-1.848761439,-1.695952296,0.422656506,-1.40150857,-0.451922655,-0.057923686,1.296832561,0.616271198,-0.802191913,1.155798674,-0.268093616,0.935317516,0.585015655,0.051299587,-0.321718872,-0.431232125,0.94408071,-0.232894674,-1.524618149,-0.63720715,-1.066070437,-0.609424114,-0.827446103
